,pair,count,sample
1710,Random_control;;;411; --- Silencer_tiles;ENSG00000111642;38,3608,08
1711,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Silencer_tiles;ENSG00000170604;0,3417,08
1712,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Silencer_tiles;ENSG00000102974;12,1090,08
1713,Silencer_tiles;ENSG00000061273;33 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,1496,08
1714,NIZP1_KRAB --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,2336,08
1715,Silencer_tiles;ENSG00000111642;38 --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,1493,08
1716,Silencer_tiles;ENSG00000111642;38 --- Random_control;;;372;,1495,08
1717,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Silencer_tiles;ENSG00000168769;132,2239,08
1718,DMD_control_tiles;ENSG00000198947;;357; --- Short_nuclear_domain;CDYL2_HUMAN;Chromo;1;50,542,08
1719,Random_control;;;372; --- Short_nuclear_domain;WBP4_HUMAN;WW;139;29,607,08
1720,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,1643,08
1721,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Short_nuclear_domain;ASCL1_HUMAN;HLH;105;52,290,08
1722,Random_control;;;89; --- Random_control;;;205;,2098,08
1723,Silencer_tiles;ENSG00000127124;78 --- Silencer_tiles;ENSG00000155090;12,505,08
1724,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Random_control;;;411;,834,08
1725,Silencer_tiles;ENSG00000084093;101 --- Random_control;;;257;,1978,08
1726,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;ITCH_HUMAN;WW;302;29,1703,08
1727,Random_control;;;297; --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,1226,08
1728,Random_control;;;205; --- Random_control;;;89;,3890,08
1729,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Silencer_tiles;ENSG00000100307;18,4258,08
1730,Human_KRAB_variant;P21506;146 --- Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67,706,08
1731,Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,759,08
1732,Random_control;;;124; --- NIZP1_C2HR,1390,08
1733,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,8012,08
1734,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,2086,08
1735,Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,361,08
1736,Random_control;;;124; --- Random_control;;;411;,1566,08
1737,Short_nuclear_domain;CDYL2_HUMAN;Chromo;1;50 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,256,08
1738,Random_control;;;89; --- Random_control;;;385;,1022,08
1739,Short_nuclear_domain;KIBRA_HUMAN;WW;1;29 --- DMD_control_tiles;ENSG00000198947;;297;,352,08
1740,NIZP1_KRAB --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,3445,08
1741,DMD_control_tiles;ENSG00000198947;;357; --- Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46,2000,08
1742,Short_nuclear_domain;CXXC1_HUMAN;PHD;12;48 --- NIZP1_KRAB,75,08
1743,Silencer_tiles;ENSG00000127124;78 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,1378,08
1744,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,6256,08
1745,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,1915,08
1746,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Short_nuclear_domain;DPY30_HUMAN;Dpy-30;19;41,577,08
1747,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26,3160,08
1748,Silencer_tiles;ENSG00000170604;0 --- Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46,127,08
1749,Random_control;;;205; --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,3334,08
1750,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Random_control;;;385;,1851,08
1751,Silencer_tiles;ENSG00000084093;101 --- Short_nuclear_domain;ITCH_HUMAN;WW;302;29,516,08
1752,Silencer_tiles;ENSG00000170604;0 --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,908,08
1753,Silencer_tiles;ENSG00000025156;13 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,977,08
1754,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,2535,08
1755,Random_control;;;124; --- Silencer_tiles;ENSG00000100307;18,3149,08
1756,DMD_control_tiles;ENSG00000198947;;357; --- Silencer_tiles;ENSG00000102098;62,639,08
1757,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,1843,08
1758,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Silencer_tiles;ENSG00000061273;33,1739,08
1759,NIZP1_C2HR --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,2252,08
1760,Random_control;;;257; --- Random_control;;;124;,4235,08
1761,Short_nuclear_domain;SSX2_HUMAN;SSXRD;108;31 --- Random_control;;;385;,177,08
1762,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Silencer_tiles;ENSG00000168769;132,3357,08
1763,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,5643,08
1764,Random_control;;;257; --- Random_control;;;411;,3421,08
1765,Silencer_tiles;ENSG00000102974;12 --- Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45,1695,08
1766,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- DMD_control_tiles;ENSG00000198947;;251;,184,08
1767,Silencer_tiles;ENSG00000100307;18 --- DMD_control_tiles;ENSG00000198947;;259;,2477,08
1768,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- DMD_control_tiles;ENSG00000198947;;297;,1366,08
1769,Human_KRAB_variant;M0QYP0;367 --- Random_control;;;385;,7558,08
1770,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,1474,08
1771,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Short_nuclear_domain;APBB1_HUMAN;WW;229;28,3128,08
1772,Silencer_tiles;ENSG00000155090;12 --- NIZP1_C2HR,1283,08
1773,Silencer_tiles;ENSG00000084093;101 --- Short_nuclear_domain;WBP4_HUMAN;WW;139;29,1019,08
1774,DMD_control_tiles;ENSG00000198947;;131; --- Silencer_tiles;ENSG00000168769;132,234,08
1775,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65,8322,08
1776,Silencer_tiles;ENSG00000141644;47 --- Silencer_tiles;ENSG00000111642;38,8622,08
1777,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39,1042,08
1778,DMD_control_tiles;ENSG00000198947;;357; --- Random_control;;;89;,1348,08
1779,NIZP1_C2HR --- NIZP1_KRAB,857,08
1780,DMD_control_tiles;ENSG00000198947;;131; --- Silencer_tiles;ENSG00000205571;13,187,08
1781,Silencer_tiles;ENSG00000100307;18 --- Silencer_tiles;ENSG00000102974;12,963,08
1782,Silencer_tiles;ENSG00000025156;13 --- Short_nuclear_domain;ASCL1_HUMAN;HLH;105;52,880,08
1783,Silencer_tiles;ENSG00000061273;33 --- Silencer_tiles;ENSG00000084093;101,1108,08
1784,Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46 --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,1183,08
1785,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- DMD_control_tiles;ENSG00000198947;;259;,1537,08
1786,Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48 --- DMD_control_tiles;ENSG00000198947;;130;,122,08
1787,DMD_control_tiles;ENSG00000198947;;297; --- Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67,1204,08
1788,Short_nuclear_domain;BTK_HUMAN;SH3_1;203;46 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,523,08
1789,Silencer_tiles;ENSG00000088305;10 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,1694,08
1790,Silencer_tiles;ENSG00000025156;13 --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,847,08
1791,Silencer_tiles;ENSG00000163602;11 --- Silencer_tiles;ENSG00000069812;10,4303,08
1792,Short_nuclear_domain;ID2_HUMAN;HLH;15;41 --- Silencer_tiles;ENSG00000168769;132,937,08
1793,Silencer_tiles;ENSG00000102974;12 --- DMD_control_tiles;ENSG00000198947;;176;,1324,08
1794,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46,1464,08
1795,Silencer_tiles;ENSG00000179833;22 --- Random_control;;;297;,8486,08
1796,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Random_control;;;124;,4348,08
1797,Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34 --- DMD_control_tiles;ENSG00000198947;;130;,566,08
1798,Silencer_tiles;ENSG00000141644;47 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,9223,08
1799,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Random_control;;;124;,771,08
1800,Random_control;;;257; --- DMD_control_tiles;ENSG00000198947;;182;,939,08
1801,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Short_nuclear_domain;WBP4_HUMAN;WW;139;29,1646,08
1802,Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56 --- Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70,1300,08
1803,Short_nuclear_domain;ASCL1_HUMAN;HLH;105;52 --- Silencer_tiles;ENSG00000084093;101,294,08
1804,Random_control;;;257; --- DMD_control_tiles;ENSG00000198947;;251;,495,08
1805,Silencer_tiles;ENSG00000130706;26 --- DMD_control_tiles;ENSG00000198947;;182;,259,08
1806,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;ATF1_HUMAN;bZIP_1;191;59,312,08
1807,Short_nuclear_domain;CXXC1_HUMAN;PHD;12;48 --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,223,08
1808,Random_control;;;297; --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,1529,08
1809,Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,691,08
1810,Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70 --- Human_KRAB_variant;M0QYP0;367,894,08
1811,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Silencer_tiles;ENSG00000061273;33,1326,08
1812,Silencer_tiles;ENSG00000188779;4 --- Human_KRAB_variant;M0QYP0;367,1356,08
1813,Human_KRAB_variant;P21506;146 --- Random_control;;;297;,2175,08
1814,Short_nuclear_domain;ID2_HUMAN;HLH;15;41 --- Random_control;;;257;,1036,08
1815,DMD_control_tiles;ENSG00000198947;;297; --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,823,08
1816,Random_control;;;124; --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,2034,08
1817,Random_control;;;124; --- Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39,1547,08
1818,Short_nuclear_domain;PCGF2_HUMAN;zf-C3HC4_2;1;39 --- Random_control;;;89;,1209,08
1819,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36,1301,08
1820,NIZP1_KRAB --- Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71,862,08
1821,Random_control;;;372; --- Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46,486,08
1822,NIZP1_C2HR --- Short_nuclear_domain;ITCH_HUMAN;WW;302;29,562,08
1823,Silencer_tiles;ENSG00000085224;242 --- Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46,369,08
1824,Short_nuclear_domain;TERF1_HUMAN;Myb_DNA-binding;359;48 --- Silencer_tiles;ENSG00000174197;34,559,08
1825,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Silencer_tiles;ENSG00000088305;10,2324,08
1826,DMD_control_tiles;ENSG00000198947;;31; --- Silencer_tiles;ENSG00000100307;18,1304,08
1827,Random_control;;;297; --- Random_control;;;205;,637,08
1828,Short_nuclear_domain;ANM2_HUMAN;SH3_1;18;45 --- Random_control;;;205;,2149,08
1829,Random_control;;;372; --- Silencer_tiles;ENSG00000155090;12,665,08
1830,Human_KRAB_variant;Q3KP31;676 --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,898,08
1831,Random_control;;;297; --- Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59,642,08
1832,Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41 --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,4320,08
1833,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- DMD_control_tiles;ENSG00000198947;;255;,1456,08
1834,Random_control;;;205; --- DMD_control_tiles;ENSG00000198947;;255;,1777,08
1835,Silencer_tiles;ENSG00000155090;12 --- Silencer_tiles;ENSG00000170604;0,1939,08
1836,Human_KRAB_variant;M0QYP0;367 --- Short_nuclear_domain;MPP8_HUMAN;Chromo;44;50,1678,08
1837,Short_nuclear_domain;ID2_HUMAN;HLH;15;41 --- Short_nuclear_domain;ASCL1_HUMAN;HLH;105;52,379,08
1838,Silencer_tiles;ENSG00000100307;18 --- Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36,2327,08
1839,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- DMD_control_tiles;ENSG00000198947;;131;,1442,08
1840,Human_KRAB_variant;M0QYP0;367 --- Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47,647,08
1841,NIZP1_C2HR --- Random_control;;;124;,906,08
1842,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36,495,08
1843,Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40 --- Silencer_tiles;ENSG00000174197;34,2922,08
1844,Silencer_tiles;ENSG00000179833;22 --- Random_control;;;411;,6455,08
1845,Silencer_tiles;ENSG00000069812;10 --- DMD_control_tiles;ENSG00000198947;;357;,2008,08
1846,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Silencer_tiles;ENSG00000084093;101,1178,08
1847,Random_control;;;257; --- Silencer_tiles;ENSG00000085224;242,2337,08
1848,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Silencer_tiles;ENSG00000100307;18,1337,08
1849,Silencer_tiles;ENSG00000127124;78 --- Random_control;;;297;,3440,08
1850,Silencer_tiles;ENSG00000130706;26 --- Silencer_tiles;ENSG00000179833;22,3055,08
1851,Short_nuclear_domain;APC16_HUMAN;ANAPC16;26;79 --- Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36,394,08
1852,Short_nuclear_domain;SSX2_HUMAN;SSXRD;108;31 --- Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37,140,08
1853,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Human_KRAB_variant;P21506;146,4440,08
1854,Short_nuclear_domain;MTA3_HUMAN;GATA;357;37 --- Silencer_tiles;ENSG00000076108;118,1709,08
1855,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46,589,08
1856,Short_nuclear_domain;APBB1_HUMAN;WW;229;28 --- Silencer_tiles;ENSG00000174197;238,371,08
1857,Short_nuclear_domain;NCOA2_HUMAN;Nuc_rec_co-act;1054;46 --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,8961,08
1858,DMD_control_tiles;ENSG00000198947;;31; --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,2516,08
1859,Short_nuclear_domain;DPF1_HUMAN;Requiem_N;34;71 --- Silencer_tiles;ENSG00000179833;22,658,08
1860,DMD_control_tiles;ENSG00000198947;;130; --- Silencer_tiles;ENSG00000155090;12,109,08
1861,Short_nuclear_domain;GSX1_HUMAN;Homeodomain;136;56 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,374,08
1862,Silencer_tiles;ENSG00000130706;26 --- Short_nuclear_domain;TOX_HUMAN;HMG_box;255;68,1238,08
1863,Silencer_tiles;ENSG00000141644;47 --- DMD_control_tiles;ENSG00000198947;;171;,3247,08
1864,Human_KRAB_variant;P21506;146 --- Short_nuclear_domain;ITCH_HUMAN;WW;302;29,982,08
1865,Short_nuclear_domain;ZN597_HUMAN;KRAB;1;41 --- Random_control;;;205;,1053,08
1866,Silencer_tiles;ENSG00000205571;13 --- Silencer_tiles;ENSG00000179833;22,475,08
1867,Silencer_tiles;ENSG00000084093;101 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,4425,08
1868,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52,1128,08
1869,Random_control;;;89; --- Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34,566,08
1870,Silencer_tiles;ENSG00000102974;12 --- DMD_control_tiles;ENSG00000198947;;297;,1272,08
1871,Short_nuclear_domain;KIBRA_HUMAN;WW;1;29 --- Random_control;;;297;,286,08
1872,Silencer_tiles;ENSG00000179833;22 --- Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46,2346,08
1873,Short_nuclear_domain;KIBRA_HUMAN;WW;1;29 --- Short_nuclear_domain;MTA3_HUMAN;GATA;357;37,432,08
1874,Human_KRAB_variant;Q3KP31;676 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,3598,08
1875,Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67 --- Human_KRAB_variant;M0QYP0;367,1544,08
1876,Silencer_tiles;ENSG00000170604;0 --- Silencer_tiles;ENSG00000076108;118,3644,08
1877,DMD_control_tiles;ENSG00000198947;;176; --- Silencer_tiles;ENSG00000111642;38,859,08
1878,Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77 --- Silencer_tiles;ENSG00000163602;11,376,08
1879,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,4385,08
1880,Short_nuclear_domain;IKKA_HUMAN;IKKbetaNEMObind;665;36 --- Silencer_tiles;ENSG00000076108;118,3637,08
1881,Short_nuclear_domain;ID2_HUMAN;HLH;15;41 --- NIZP1_KRAB,485,08
1882,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Silencer_tiles;ENSG00000025156;13,530,08
1883,Short_nuclear_domain;ABL1_HUMAN;SH3_1;50;46 --- Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47,52,08
1884,Random_control;;;89; --- Silencer_tiles;ENSG00000141644;47,624,08
1885,Silencer_tiles;ENSG00000076108;118 --- Short_nuclear_domain;ID2_HUMAN;HLH;15;41,2674,08
1886,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Silencer_tiles;ENSG00000188779;4,456,08
1887,Short_nuclear_domain;CHD3_HUMAN;DUF1087;1286;60 --- Short_nuclear_domain;CRTC2_HUMAN;TORC_C;613;77,1107,08
1888,Human_KRAB_variant;M0QYP0;367 --- NIZP1_C2HR,4633,08
1889,Silencer_tiles;ENSG00000100307;18 --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,6005,08
1890,Random_control;;;205; --- Silencer_tiles;ENSG00000100307;18,4420,08
1891,Short_nuclear_domain;NOTC2_HUMAN;Notch;1440;34 --- Short_nuclear_domain;WBP4_HUMAN;WW;139;29,587,08
1892,Silencer_tiles;ENSG00000088305;10 --- Silencer_tiles;ENSG00000174197;34,2044,08
1893,Random_control;;;257; --- Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52,1991,08
1894,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,1825,08
1895,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Short_nuclear_domain;WWP2_HUMAN;WW;381;28,2340,08
1896,Silencer_tiles;ENSG00000111642;38 --- Short_nuclear_domain;YAF2_HUMAN;YAF2_RYBP;78;32,215,08
1897,Short_nuclear_domain;U2AF4_HUMAN;RRM_1;71;59 --- Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45,3507,08
1898,Short_nuclear_domain;ASCL1_HUMAN;HLH;105;52 --- DMD_control_tiles;ENSG00000198947;;131;,169,08
1899,Random_control;;;124; --- Human_KRAB_variant;P21506;146,2070,08
1900,Silencer_tiles;ENSG00000163602;11 --- DMD_control_tiles;ENSG00000198947;;255;,979,08
1901,Random_control;;;124; --- Silencer_tiles;ENSG00000025156;13,1691,08
1902,Short_nuclear_domain;CBX1_HUMAN;Chromo_shadow;104;52 --- Random_control;;;205;,3363,08
1903,Silencer_tiles;ENSG00000085224;242 --- Silencer_tiles;ENSG00000130706;26,503,08
1904,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Short_nuclear_domain;ITCH_HUMAN;WW;302;29,1049,08
1905,Short_nuclear_domain;ID2_HUMAN;HLH;15;41 --- Human_KRAB_variant;Q3KP31;676,400,08
1906,Human_KRAB_variant;Q3KP31;676 --- Short_nuclear_domain;ZN473_HUMAN;KRAB;1;41,1507,08
1907,Short_nuclear_domain;ZFP28_HUMAN;KRAB;209;37 --- Silencer_tiles;ENSG00000088305;10,2646,08
1908,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Silencer_tiles;ENSG00000141644;47,2158,08
1909,Random_control;;;205; --- Random_control;;;411;,2624,08
1910,Short_nuclear_domain;ID2_HUMAN;HLH;15;41 --- DMD_control_tiles;ENSG00000198947;;171;,269,08
1911,Short_nuclear_domain;ASCL1_HUMAN;HLH;105;52 --- Silencer_tiles;ENSG00000141644;47,249,08
1912,Short_nuclear_domain;ZN777_HUMAN;DUF3669;181;67 --- Short_nuclear_domain;KMT2B_HUMAN;zf-CXXC;941;47,950,08
1913,Random_control;;;411; --- Silencer_tiles;ENSG00000179833;22,2902,08
1914,Silencer_tiles;ENSG00000100307;18 --- Human_KRAB_variant;Q3KP31;676,2867,08
1915,Short_nuclear_domain;JDP2_HUMAN;bZIP_1;61;63 --- Random_control;;;21;,61,08
1916,Silencer_tiles;ENSG00000088305;10 --- Random_control;;;385;,922,08
1917,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72,7360,08
1918,Short_nuclear_domain;SUMO3_HUMAN;Rad60-SLD;12;70 --- Random_control;;;205;,2742,08
1919,DMD_control_tiles;ENSG00000198947;;259; --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,224,08
1920,NIZP1_KRAB --- Silencer_tiles;ENSG00000130706;26,2384,08
1921,NIZP1_KRAB --- Short_nuclear_domain;MYBA_HUMAN;LMSTEN;223;46,1233,08
1922,Human_KRAB_variant;M0QYP0;367 --- Short_nuclear_domain;PYGO1_HUMAN;PHD;330;56,14364,08
1923,Silencer_tiles;ENSG00000084093;101 --- Silencer_tiles;ENSG00000168769;132,1657,08
1924,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55,2095,08
1925,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Human_KRAB_variant;Q3KP31;676,1093,08
1926,Silencer_tiles;ENSG00000174197;238 --- Short_nuclear_domain;SMCA2_HUMAN;QLQ;150;34,528,08
1927,Silencer_tiles;ENSG00000102974;12 --- Random_control;;;297;,5031,08
1928,Short_nuclear_domain;CACO1_HUMAN;Zn-C2H2_12;611;26 --- Short_nuclear_domain;FOXO3_HUMAN;FOXO-TAD;584;41,2834,08
1929,Silencer_tiles;ENSG00000102974;12 --- Silencer_tiles;ENSG00000163602;11,926,08
1930,Silencer_tiles;ENSG00000179833;22 --- DMD_control_tiles;ENSG00000198947;;131;,2704,08
1931,Short_nuclear_domain;HERC2_HUMAN;Cyt-b5;1207;72 --- Short_nuclear_domain;ITCH_HUMAN;WW;302;29,3091,08
1932,DMD_control_tiles;ENSG00000198947;;357; --- Random_control;;;297;,1861,08
1933,Human_KRAB_variant;M0QYP0;367 --- Short_nuclear_domain;YAF2_HUMAN;YAF2_RYBP;78;32,2171,08
1934,Silencer_tiles;ENSG00000179833;22 --- Silencer_tiles;ENSG00000111642;38,6313,08
1935,Short_nuclear_domain;STAT2_HUMAN;STAT2_C;770;55 --- Human_KRAB_variant;M0QYP0;367,4143,08
1936,NIZP1_KRAB --- Silencer_tiles;ENSG00000100307;18,3012,08
1937,DMD_control_tiles;ENSG00000198947;;357; --- Silencer_tiles;ENSG00000100307;18,1739,08
1938,Silencer_tiles;ENSG00000084093;101 --- Short_nuclear_domain;BIN1_HUMAN;SH3_9;513;63,1324,08
1939,DMD_control_tiles;ENSG00000198947;;357; --- DMD_control_tiles;ENSG00000198947;;297;,1099,08
1940,Short_nuclear_domain;WBP4_HUMAN;WW;139;29 --- Random_control;;;297;,476,08
1941,Silencer_tiles;ENSG00000088305;10 --- Random_control;;;205;,4353,08
1942,Short_nuclear_domain;SMRC2_HUMAN;Myb_DNA-binding;580;45 --- Silencer_tiles;ENSG00000076108;118,1809,08
1943,Human_KRAB_variant;P21506;146 --- NIZP1_KRAB,887,08
1944,Short_nuclear_domain;ASCL1_HUMAN;HLH;105;52 --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,789,08
1945,DMD_control_tiles;ENSG00000198947;;31; --- Random_control;;;385;,1184,08
1946,Short_nuclear_domain;SCMH1_HUMAN;SAM_1;580;65 --- Short_nuclear_domain;KS6B2_HUMAN;Pkinase_C;329;40,2556,08
1947,DMD_control_tiles;ENSG00000198947;;176; --- DMD_control_tiles;ENSG00000198947;;176;,1568,08
1948,NIZP1_KRAB --- Silencer_tiles;ENSG00000111642;38,3663,08
1949,Short_nuclear_domain;ASCL1_HUMAN;HLH;105;52 --- Random_control;;;124;,238,08
